item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112725993,Aldo Ajo Deng,,,,,2011-08-05,2021-05,,Q112725993-4989FF09-E42F-4479-9D75-30C8C9F0146E
Q112725995,Alice Odhok Kiir,,,,,2011-08-05,2021-05,female,Q112725995-A6961CFF-BD40-4E5D-A46D-1D967F16B62A
Q112725998,Anei Angok Anei,,,,,2011-08-05,2021-05,,Q112725998-BD2E121D-874A-4EA1-9A94-486FD242EE6C
Q112725999,Angelo Beda Bangbora,,,,,2011-08-05,2021-05,male,Q112725999-B87392F9-9F8C-4237-972D-FB3F9B7523E6
Q112726000,Annesia Achieng,,,,,2011-08-05,2021-05,female,Q112726000-A00800F1-87AB-4519-9A86-1168EB8DC8B2
Q112726001,Arthur Akuien Chol,,,,,2011-08-05,2021-05,male,Q112726001-A1A067D3-AE31-4D9F-8E91-02D0AAA0A02E
Q112726002,Canon Clement Hillary,,,,,2011-08-05,2021-05,,Q112726002-E57B0059-163D-465C-A070-CB3C90206DCF
Q112726003,Chan Malual Chan,,,,,2011-08-05,2021-05,,Q112726003-BC668EE3-3476-48E0-9FB3-F6CF4D81E11F
Q112726004,Constantine Jervase Yak,,,,,2011-08-05,2021-05,,Q112726004-B2F58009-01E5-418E-AAC5-FD59BA89228D
Q112726006,Diacon Recardo Ugali,,,,,2011-08-05,2021-05,,Q112726006-81F5FE93-26A8-43E0-ABC1-9B25C9938C47
Q112726007,Donato Dimo Wol,,,,,2011-08-05,2021-05,,Q112726007-D186DDCB-8D28-435D-9F34-A0830F7F8163
Q5360372,Eliaba James Surur,,,,,2011-08-05,2021-05,male,Q5360372-B4CF9FD2-5EFF-44EB-90FC-8581179962EB
Q112726008,Faustino Atem Gualdit,,,,,2011-08-05,2021-05,male,Q112726008-F173B29A-79EB-4096-BC6E-1EAE8F2796DD
Q112726010,Gabriel Yoal Dok,,,,,2011-08-05,2021-05,male,Q112726010-21B41A98-A141-451C-9A5B-4AEE526BA369
Q112726011,Gismalla Abdalla Rasas,,,,,2011-08-05,2021-05,male,Q112726011-EA43B49A-880A-41A8-ABB3-2820875A3CA4
Q112726012,Goar Pal Wedeng,,,,,2011-08-05,2021-05,,Q112726012-BD84FB05-B49D-41E1-AD25-D218C5C458B2
Q112726013,Haruun Ruun Lual,,,,,2011-08-05,2021-05,,Q112726013-63923397-22C6-48DE-9FA1-F1311289383D
Q112726015,Isaac Kon Anok,,,,,2011-08-05,2021-05,male,Q112726015-2058234E-E6E5-48E7-8D8C-4C2EE79824AE
Q112726016,Isaac Sumu Keliopa,,,,,2011-08-05,2021-05,,Q112726016-BE416E9F-FE07-4AFC-8AA3-23A63B395C9D
Q112726017,Isaiah Kulang Mabor Deng,,,,,2011-08-05,2021-05,male,Q112726017-530FCD49-A16C-43C1-B673-A3F9C12F9872
Q112726018,Jaden Jada Solomon,,,,,2011-08-05,2021-05,,Q112726018-BDC7EB5F-AE48-485A-B2F3-6237D86DFDDB
Q112726019,James Magok Ater,,,,,2011-08-05,2021-05,,Q112726019-3265A0F0-1687-4D17-B70A-BF163D1A36F4
Q112726020,James Thuc Arial,,,,,2011-08-05,2021-05,,Q112726020-5448F8E7-E890-4FAF-AB6B-BA92A339BD2F
Q112726021,James Wal Garang,,,,,2011-08-05,2021-05,male,Q112726021-D78C0A93-04BC-4E2D-85D0-951865B31278
Q112726022,John Jooyul Yol,,,,,2011-08-05,2021-05,,Q112726022-D737F9C6-76D4-403D-9685-814BDE914278
Q112726023,John Moswa Madanza,,,,,2011-08-05,2021-05,male,Q112726023-1221DC1A-76C5-475B-83AB-1F1ABA096C37
Q112726024,Joseph Aban Deng,,,,,2011-08-05,2021-05,,Q112726024-9C0133AE-7081-4667-A477-935D1E0A73B5
Q112726025,Joseph Bol Chan,,,,,2011-08-05,2021-05,male,Q112726025-245E222B-86DB-446E-9922-857643A6B6D4
Q112726027,Joshua Dau Diu,,,,,2011-08-05,2021-05,male,Q112726027-BE46FDA2-23B0-402E-8FEA-0E65908937E7
Q112726028,Kamilo Athian Kuot Athian,,,,,2011-08-05,2021-05,male,Q112726028-CDA3234F-896D-4C94-8CB2-17FFAF5B7CB3
Q112726029,Kennedy Gayin Ngare,,,,,2011-08-05,2021-05,male,Q112726029-E0BA86B7-A055-4908-9543-96E710397E32
Q112726030,Kong Kong Bol Riam,,,,,2011-08-05,2021-05,,Q112726030-F287495B-F3AE-48C6-B8D6-48BD950A4A91
Q112726032,Kornelius Kenyi Befo,,,,,2011-08-05,2021-05,male,Q112726032-8700D2DB-3EA8-47FC-8DF5-DB77C38AC857
Q112726033,Luis Vito Akuar,,,,,2011-08-05,2021-05,,Q112726033-CF3E101E-BD26-431C-A4F1-FD582424F91D
Q112726034,Majak Machar Dolbai,,,,,2011-08-05,2021-05,,Q112726034-E27C88C8-9EC4-4392-BC01-7D252BA6C453
Q112726035,Marko Lokale,,,,,2011-08-05,2021-05,,Q112726035-4A14F79A-FF35-4940-83B6-6F5E7B4CE2ED
Q112726036,Mary Ayiam Majiok Kiir,,,,,2011-08-05,2021-05,female,Q112726036-E0DEF366-1FE9-438D-8E0B-911E927933C0
Q112726037,Michael Losike,,,,,2011-08-05,2021-05,male,Q112726037-422F2319-4B31-4A75-9845-EE1F320AFF48
Q112726038,Michael Mario Dhuor,,,,,2011-08-05,2021-05,male,Q112726038-B27C2A65-5D13-4B45-AE83-E8DAB0779B0E
Q112726039,Nelson Lumota Lonyika,,,,,2011-08-05,2021-05,male,Q112726039-F4C61E2C-4CF8-4709-85C6-F2DE656D4249
Q112726041,Nyandeng Kerubino Kuanyin,,,,,2011-08-05,2021-05,female,Q112726041-602910D7-29C2-4DD4-8F71-44B611076AE4
Q55627493,Oliver Albino Batali,,,,,2011-08-05,2021-05,male,Q55627493-67C9320E-04E7-4BA4-B1CC-C1429C829F37
Q112726042,Remy Oller Itorong,,,,,2011-08-05,2021-05,,Q112726042-3CC35657-4784-4FF4-8729-EE02A029505D
Q112726043,Rieu Gatlier Gai Chan,,,,,2011-08-05,2021-05,,Q112726043-79450E22-E91F-44D8-A623-6FE19E982FEE
Q112726044,Ruot Bol Reth,,,,,2011-08-05,2021-05,male,Q112726044-B436EEDD-6A7F-4F4D-9DC7-E3D6D0B91A96
Q112726045,Sarah Nyakuoth Kuach,,,,,2011-08-05,2021-05,female,Q112726045-6DEE8BA0-14FC-4EAC-A141-11C720456DAF
Q112726046,Sultan Ismail Konyi,,,,,2011-08-05,2021-05,male,Q112726046-F8C96702-F5EF-4B16-9414-256B85343573
Q112726047,Victor Edward Epafura,,,,,2011-08-05,2021-05,,Q112726047-477869C5-04C4-47F6-AF7A-895385E13223
Q112726049,Vigil Modi Jima,,,,,2011-08-05,2021-05,,Q112726049-79C25D7F-0A4C-423C-909C-369041A81CF0
